"type";"area";"Q2_13";"Q2_14";"Q2_15"
"Ejerlejligheder";"7173 Vonge";0;0;0
"Ejerlejligheder";"7182 Bredsten";0;0;0
"Ejerlejligheder";"7183 Randbøl";0;0;0
"Ejerlejligheder";"7184 Vandel";0;0;0
"Ejerlejligheder";"7190 Billund";0;0;0
"Ejerlejligheder";"7200 Grindsted";0;0;0
"Ejerlejligheder";"7250 Hejnsvig";0;0;0
"Ejerlejligheder";"7260 Sønder Omme";0;0;0
"Ejerlejligheder";"7270 Stakroge";0;0;0
"Ejerlejligheder";"7280 Sønder Felding";0;0;0
"Ejerlejligheder";"7300 Jelling";0;0;0
"Ejerlejligheder";"7321 Gadbjerg";0;0;0
"Ejerlejligheder";"7323 Give";0;0;0
"Ejerlejligheder";"7330 Brande";0;0;0
"Ejerlejligheder";"7361 Ejstrupholm";0;0;0
"Ejerlejligheder";"7362 Hampen";0;0;0
"Ejerlejligheder";"7400 Herning";12,315;12,795;12,347
"Ejerlejligheder";"7430 Ikast";10,964;10,253;0
"Ejerlejligheder";"7441 Bording";0;0;0
"Ejerlejligheder";"7442 Engesvang";0;0;0
"Ejerlejligheder";"7451 Sunds";0;0;0
"Ejerlejligheder";"7470 Karup J";0;0;0
"Ejerlejligheder";"7480 Vildbjerg";0;0;0
"Ejerlejligheder";"7490 Aulum";0;0;0
"Ejerlejligheder";"7500 Holstebro";11,210;10,553;0
"Ejerlejligheder";"7540 Haderup";0;0;0
"Ejerlejligheder";"7550 Sørvad";0;0;0
"Ejerlejligheder";"7560 Hjerm";0;0;0
"Ejerlejligheder";"7570 Vemb";0;0;0
"Ejerlejligheder";"7600 Struer";0;0;0
"Ejerlejligheder";"7620 Lemvig";0;0;0
"Ejerlejligheder";"7650 Bøvlingbjerg";0;0;0
"Ejerlejligheder";"7660 Bækmarksbro";0;0;0
"Ejerlejligheder";"7673 Harboøre";0;0;0
"Ejerlejligheder";"7680 Thyborøn";0;0;0
"Ejerlejligheder";"7700 Thisted";0;0;0
"Ejerlejligheder";"7730 Hanstholm";0;0;0
"Ejerlejligheder";"7741 Frøstrup";0;0;0
"Ejerlejligheder";"7742 Vesløs";0;0;0
"Ejerlejligheder";"7752 Snedsted";0;0;0
"Ejerlejligheder";"7755 Bedsted Thy";0;0;0
"Ejerlejligheder";"7760 Hurup Thy";0;0;0
"Ejerlejligheder";"7770 Vestervig";0;0;0
"Ejerlejligheder";"7790 Thyholm";0;0;0
"Ejerlejligheder";"7800 Skive";0;0;0
"Ejerlejligheder";"7830 Vinderup";0;0;0
"Ejerlejligheder";"7840 Højslev";0;0;0
"Ejerlejligheder";"7850 Stoholm Jyll";0;0;0
"Ejerlejligheder";"7860 Spøttrup";0;0;0
"Ejerlejligheder";"7870 Roslev";0;0;0
"Ejerlejligheder";"7884 Fur";0;0;0
"Ejerlejligheder";"7900 Nykøbing M";0;0;0
"Ejerlejligheder";"7950 Erslev";0;0;0
"Ejerlejligheder";"7960 Karby";0;0;0
"Ejerlejligheder";"7970 Redsted M";0;0;0
"Ejerlejligheder";"7980 Vils";0;0;0
"Ejerlejligheder";"7990 Øster Assels";0;0;0
"Ejerlejligheder";"8000 Århus C";27,035;28,561;31,256
"Ejerlejligheder";"8200 Århus N";26,463;25,962;29,026
"Ejerlejligheder";"8210 Århus V";20,255;23,040;0
"Ejerlejligheder";"8220 Brabrand";14,613;16,168;18,369
"Ejerlejligheder";"8230 Åbyhøj";17,837;21,605;22,295
"Ejerlejligheder";"8240 Risskov";21,031;19,057;20,679
"Ejerlejligheder";"8245 Risskov Ø";0;0;0
"Ejerlejligheder";"8250 Egå";0;0;0
"Ejerlejligheder";"8260 Viby J";16,604;15,769;17,399
"Ejerlejligheder";"8270 Højbjerg";23,922;18,103;21,391
"Ejerlejligheder";"8300 Odder";0;0;0
"Ejerlejligheder";"8305 Samsø";0;0;0
"Ejerlejligheder";"8310 Tranbjerg J";0;0;0
"Ejerlejligheder";"8320 Mårslet";0;0;0
"Ejerlejligheder";"8330 Beder";0;0;0
"Ejerlejligheder";"8340 Malling";0;0;0
"Ejerlejligheder";"8350 Hundslund";0;0;0
"Ejerlejligheder";"8355 Solbjerg";0;0;0
"Ejerlejligheder";"8361 Hasselager";0;0;0
"Ejerlejligheder";"8362 Hørning";0;0;0
"Ejerlejligheder";"8370 Hadsten";0;0;0
"Ejerlejligheder";"8380 Trige";0;0;0
"Ejerlejligheder";"8381 Tilst";0;0;0
"Ejerlejligheder";"8382 Hinnerup";0;0;0
"Ejerlejligheder";"8400 Ebeltoft";0;13,678;0
"Ejerlejligheder";"8410 Rønde";0;0;0
"Ejerlejligheder";"8420 Knebel";0;0;0
"Ejerlejligheder";"8444 Balle";0;0;0
"Ejerlejligheder";"8450 Hammel";0;0;0
"Ejerlejligheder";"8462 Harlev J";0;0;0
"Ejerlejligheder";"8464 Galten";0;0;0
"Ejerlejligheder";"8471 Sabro";0;0;0
"Ejerlejligheder";"8472 Sporup";0;0;0
"Ejerlejligheder";"8500 Grenaa";0;0;0
"Ejerlejligheder";"8520 Lystrup";0;0;0
"Ejerlejligheder";"8530 Hjortshøj";0;0;0
"Ejerlejligheder";"8541 Skødstrup";0;0;0
"Ejerlejligheder";"8543 Hornslet";0;0;0
"Ejerlejligheder";"8544 Mørke";0;0;0
"Ejerlejligheder";"8550 Ryomgård";0;0;0
"Ejerlejligheder";"8560 Kolind";0;0;0
"Ejerlejligheder";"8570 Trustrup";0;0;0
"Ejerlejligheder";"8581 Nimtofte";0;0;0
"Ejerlejligheder";"8585 Glesborg";0;0;0
"Ejerlejligheder";"8586 Ørum Djurs";0;0;0
"Ejerlejligheder";"8592 Anholt";0;0;0
"Ejerlejligheder";"8600 Silkeborg";17,726;16,145;0
"Ejerlejligheder";"8620 Kjellerup";0;0;0
"Ejerlejligheder";"8632 Lemming";0;0;0
"Ejerlejligheder";"8641 Sorring";0;0;0
"Ejerlejligheder";"8643 Ans By";0;0;0
"Ejerlejligheder";"8653 Them";0;0;0
"Ejerlejligheder";"8654 Bryrup";0;0;0
"Ejerlejligheder";"8660 Skanderborg";15,464;18,087;0
"Ejerlejligheder";"8670 Låsby";0;0;0
"Ejerlejligheder";"8680 Ry";0;0;0
"Ejerlejligheder";"8700 Horsens";11,206;12,174;11,302
"Ejerlejligheder";"8721 Daugård";0;0;0
"Ejerlejligheder";"8722 Hedensted";0;0;0
"Ejerlejligheder";"8723 Løsning";0;0;0
"Ejerlejligheder";"8732 Hovedgård";0;0;0
"Ejerlejligheder";"8740 Brædstrup";0;0;0
"Ejerlejligheder";"8751 Gedved";0;0;0
"Ejerlejligheder";"8752 Østbirk";0;0;0
"Ejerlejligheder";"8762 Flemming";0;0;0
"Ejerlejligheder";"8763 Rask Mølle";0;0;0
"Ejerlejligheder";"8765 Klovborg";0;0;0
"Ejerlejligheder";"8766 Nørre Snede";0;0;0
"Ejerlejligheder";"8781 Stenderup";0;0;0
"Ejerlejligheder";"8783 Hornsyld";0;0;0
"Ejerlejligheder";"8800 Viborg";13,333;10,442;14,244
"Ejerlejligheder";"8830 Tjele";0;0;0
"Ejerlejligheder";"8831 Løgstrup";0;0;0
"Ejerlejligheder";"8832 Skals";0;0;0
"Ejerlejligheder";"8840 Rødkærsbro";0;0;0
"Ejerlejligheder";"8850 Bjerringbro";0;0;0
"Ejerlejligheder";"8860 Ulstrup";0;0;0
"Ejerlejligheder";"8870 Langå";0;0;0
"Ejerlejligheder";"8881 Thorsø";0;0;0
"Ejerlejligheder";"8882 Fårvang";0;0;0
"Ejerlejligheder";"8883 Gjern";0;0;0
"Ejerlejligheder";"8900 Randers C";9,690;9,232;10,377
"Ejerlejligheder";"8920 Randers NV";7,000;6,493;6,923
"Ejerlejligheder";"8930 Randers NØ";6,760;11,980;0
"Ejerlejligheder";"8940 Randers SV";0;0;0
"Ejerlejligheder";"8950 Ørsted";0;0;0
"Ejerlejligheder";"8960 Randers SØ";0;7,840;0
"Ejerlejligheder";"8961 Allingåbro";0;0;0
"Ejerlejligheder";"8963 Auning";0;0;0
"Ejerlejligheder";"8970 Havndal";0;0;0
"Ejerlejligheder";"8981 Spentrup";0;0;0
"Ejerlejligheder";"8983 Gjerlev J";0;0;0
"Ejerlejligheder";"8990 Fårup";0;0;0
"Ejerlejligheder";"9000 Aalborg";14,689;15,430;17,560
"Ejerlejligheder";"9200 Aalborg SV";0;15,823;0
"Ejerlejligheder";"9210 Aalborg SØ";0;9,942;0
"Ejerlejligheder";"9220 Aalborg Øst";0;0;0
"Ejerlejligheder";"9230 Svenstrup J";0;0;0
"Ejerlejligheder";"9240 Nibe";0;0;0
"Ejerlejligheder";"9260 Gistrup";0;0;0
"Ejerlejligheder";"9270 Klarup";0;0;0
"Ejerlejligheder";"9280 Storvorde";0;0;0
"Ejerlejligheder";"9293 Kongerslev";0;0;0
"Ejerlejligheder";"9300 Sæby";0;0;0
"Ejerlejligheder";"9310 Vodskov";0;0;0
"Ejerlejligheder";"9320 Hjallerup";0;0;0
"Ejerlejligheder";"9330 Dronninglund";0;0;0
"Ejerlejligheder";"9340 Asaa";0;0;0
"Ejerlejligheder";"9352 Dybvad";0;0;0
"Ejerlejligheder";"9362 Gandrup";0;0;0
"Ejerlejligheder";"9370 Hals";0;0;0
"Ejerlejligheder";"9380 Vestbjerg";0;0;0
"Ejerlejligheder";"9381 Sulsted";0;0;0
"Ejerlejligheder";"9382 Tylstrup";0;0;0
"Ejerlejligheder";"9400 Nørresundby";14,060;13,855;15,007
"Ejerlejligheder";"9430 Vadum";0;0;0
"Ejerlejligheder";"9440 Aabybro";0;0;0
"Ejerlejligheder";"9460 Brovst";0;0;0
"Ejerlejligheder";"9480 Løkken";0;6,770;0
"Ejerlejligheder";"9490 Pandrup";0;0;0
"Ejerlejligheder";"9492 Blokhus";0;0;0
"Ejerlejligheder";"9493 Saltum";0;0;0
"Ejerlejligheder";"9500 Hobro";0;0;0
"Ejerlejligheder";"9510 Arden";0;0;0
"Ejerlejligheder";"9520 Skørping";0;0;0
"Ejerlejligheder";"9530 Støvring";0;0;0
"Ejerlejligheder";"9541 Suldrup";0;0;0
"Ejerlejligheder";"9550 Mariager";0;0;0
"Ejerlejligheder";"9560 Hadsund";0;0;0
"Ejerlejligheder";"9574 Bælum";0;0;0
"Ejerlejligheder";"9575 Terndrup";0;0;0
"Ejerlejligheder";"9600 Aars";0;0;0
"Ejerlejligheder";"9610 Nørager";0;0;0
"Ejerlejligheder";"9620 Aalestrup";0;0;0
"Ejerlejligheder";"9631 Gedsted";0;0;0
"Ejerlejligheder";"9632 Møldrup";0;0;0
"Ejerlejligheder";"9640 Farsø";0;0;0
"Ejerlejligheder";"9670 Løgstør";0;0;0
"Ejerlejligheder";"9681 Ranum";0;0;0
"Ejerlejligheder";"9690 Fjerritslev";0;0;0
"Ejerlejligheder";"9700 Brønderslev";0;0;0
"Ejerlejligheder";"9740 Jerslev J";0;0;0
"Ejerlejligheder";"9750 Østervrå";0;0;0
"Ejerlejligheder";"9760 Vrå";0;0;0
"Ejerlejligheder";"9800 Hjørring";0;0;0
"Ejerlejligheder";"9830 Tårs";0;0;0
"Ejerlejligheder";"9850 Hirtshals";0;4,376;0
"Ejerlejligheder";"9870 Sindal";0;0;0
"Ejerlejligheder";"9881 Bindslev";0;0;0
"Ejerlejligheder";"9900 Frederikshavn";0;0;0
"Ejerlejligheder";"9940 Læsø";0;0;0
"Ejerlejligheder";"9970 Strandby";0;0;0
"Ejerlejligheder";"9981 Jerup";0;0;0
"Ejerlejligheder";"9982 Ålbæk";0;0;0
"Ejerlejligheder";"9990 Skagen";0;0;0
