type;area;Q1_06;Q2_06;Q3_06;Q4_06;Q1_07;Q2_07;Q3_07;Q4_07
Parcel- og rækkehuse;5900 Rudkøbing;6.198;6.816;7.217;8.637;6.246;8.025;9.172;7.533
Parcel- og rækkehuse;5932 Humble;5.711;5.354;5.444;0;0;0;0;0
Parcel- og rækkehuse;5935 Bagenkop;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;5953 Tranekær;5.876;6.336;5.645;5.640;5.373;4.770;7.660;8.864
Parcel- og rækkehuse;5960 Marstal;5.206;7.599;7.562;8.586;7.594;8.834;7.650;7.928
Parcel- og rækkehuse;5970 Ærøskøbing;0;7.913;0;0;0;0;0;0
Parcel- og rækkehuse;5985 Søby Ærø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6000 Kolding;12.185;12.473;13.290;13.278;13.901;14.355;14.204;14.186
Parcel- og rækkehuse;6040 Egtved;8.214;8.809;10.151;10.686;9.792;9.340;12.113;10.431
Parcel- og rækkehuse;6051 Almind;0;11.465;10.529;0;0;14.170;0;0
Parcel- og rækkehuse;6052 Viuf;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6064 Jordrup;0;0;6.818;6.339;0;0;0;0
Parcel- og rækkehuse;6070 Christiansfeld;6.419;7.528;0;0;7.908;8.913;8.492;8.884
Parcel- og rækkehuse;6091 Bjert;0;0;9.822;0;0;11.745;14.176;13.009
Parcel- og rækkehuse;6092 Sønder Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6093 Sjølund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6094 Hejls;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6100 Haderslev;7.781;8.134;9.102;8.758;9.448;10.491;8.844;10.361
Parcel- og rækkehuse;6200 Aabenraa;7.944;8.089;8.444;8.462;7.372;8.848;8.563;8.806
Parcel- og rækkehuse;6230 Rødekro;6.667;6.530;7.083;8.768;7.673;8.305;7.301;8.102
Parcel- og rækkehuse;6240 Løgumkloster;3.773;5.129;4.841;5.000;5.189;4.150;4.819;5.463
Parcel- og rækkehuse;6261 Bredebro;4.084;4.420;4.497;4.243;4.945;4.433;4.974;5.366
Parcel- og rækkehuse;6270 Tønder;6.014;6.403;6.293;5.662;6.925;6.375;6.689;7.176
Parcel- og rækkehuse;6280 Højer;0;0;0;0;0;4.830;5.582;0
Parcel- og rækkehuse;6300 Gråsten;6.463;7.132;7.004;6.655;7.325;6.585;6.511;8.082
Parcel- og rækkehuse;6310 Broager;6.858;7.426;6.631;0;0;7.972;8.221;8.188
Parcel- og rækkehuse;6320 Egernsund;0;0;0;0;0;0;11.176;0
Parcel- og rækkehuse;6330 Padborg;6.483;6.178;6.687;5.787;6.328;6.016;6.352;7.441
Parcel- og rækkehuse;6340 Kruså;6.401;7.960;7.542;7.015;6.116;7.131;7.658;7.587
Parcel- og rækkehuse;6360 Tinglev;5.082;5.781;4.511;5.537;6.224;4.386;5.520;6.296
Parcel- og rækkehuse;6372 Bylderup-Bov;0;0;3.897;0;0;0;3.845;5.273
Parcel- og rækkehuse;6392 Bolderslev;4.736;0;0;0;0;0;0;0
Parcel- og rækkehuse;6400 Sønderborg;9.325;9.996;10.878;10.884;10.014;10.929;11.413;11.152
Parcel- og rækkehuse;6430 Nordborg;5.707;5.948;5.925;6.036;6.296;6.105;6.793;5.754
Parcel- og rækkehuse;6440 Augustenborg;6.051;5.246;6.485;6.586;5.179;8.188;7.260;7.114
Parcel- og rækkehuse;6470 Sydals;6.388;6.694;0;0;7.113;7.814;8.735;6.109
Parcel- og rækkehuse;6500 Vojens;6.075;6.476;6.308;6.236;6.930;7.270;7.245;7.554
Parcel- og rækkehuse;6510 Gram;4.168;4.044;4.777;4.865;4.854;4.848;5.787;4.249
Parcel- og rækkehuse;6520 Toftlund;5.617;6.712;0;0;5.607;6.659;5.939;6.850
Parcel- og rækkehuse;6534 Agerskov;0;0;0;0;0;0;4.874;0
Parcel- og rækkehuse;6535 Branderup J;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6541 Bevtoft;0;0;0;0;0;0;5.796;0
Parcel- og rækkehuse;6560 Sommersted;0;5.206;5.419;0;0;0;5.724;5.842
Parcel- og rækkehuse;6580 Vamdrup;8.043;7.361;8.867;8.343;9.271;9.091;10.493;9.236
Parcel- og rækkehuse;6600 Vejen;7.504;8.938;8.128;8.238;9.054;8.864;9.405;9.709
Parcel- og rækkehuse;6621 Gesten;5.549;0;0;0;0;7.041;6.467;0
Parcel- og rækkehuse;6622 Bække;5.149;5.658;6.842;0;0;6.181;6.329;0
Parcel- og rækkehuse;6623 Vorbasse;0;5.752;0;0;0;0;0;0
Parcel- og rækkehuse;6630 Rødding;5.758;5.565;5.793;5.892;5.678;5.884;6.477;4.637
Parcel- og rækkehuse;6640 Lunderskov;5.623;7.481;9.684;10.687;9.431;9.976;9.292;9.373
Parcel- og rækkehuse;6650 Brørup;7.017;6.383;5.854;6.424;7.214;6.446;7.202;7.271
Parcel- og rækkehuse;6660 Lintrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6670 Holsted;5.065;5.341;5.987;5.471;5.991;5.099;6.796;6.139
Parcel- og rækkehuse;6682 Hovborg;0;0;0;0;0;6.451;0;0
Parcel- og rækkehuse;6683 Føvling;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6690 Gørding;5.136;5.672;0;0;0;7.505;7.165;0
Parcel- og rækkehuse;6700 Esbjerg;10.815;11.216;11.219;12.209;12.839;12.805;12.538;12.250
Parcel- og rækkehuse;6705 Esbjerg Ø;9.148;9.614;10.127;9.206;9.634;9.826;10.940;10.189
Parcel- og rækkehuse;6710 Esbjerg V;11.491;10.917;11.113;13.133;12.556;12.171;12.844;13.142
Parcel- og rækkehuse;6715 Esbjerg N;10.314;9.451;10.068;10.691;11.312;11.011;11.562;12.418
Parcel- og rækkehuse;6720 Fanø;9.061;0;0;0;0;0;0;0
Parcel- og rækkehuse;6731 Tjæreborg;0;9.115;9.333;0;0;0;0;0
Parcel- og rækkehuse;6740 Bramming;7.056;8.064;7.805;8.546;8.822;8.566;8.974;9.480
Parcel- og rækkehuse;6752 Glejbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6753 Agerbæk;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6760 Ribe;8.045;7.503;7.210;7.276;8.594;8.115;9.167;9.408
Parcel- og rækkehuse;6771 Gredstedbro;5.374;5.287;6.572;0;0;5.300;0;0
Parcel- og rækkehuse;6780 Skærbæk;0;4.419;3.905;3.543;4.629;5.499;6.364;4.831
Parcel- og rækkehuse;6792 Rømø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6800 Varde;7.945;7.575;8.947;8.586;8.829;8.831;9.202;8.776
Parcel- og rækkehuse;6818 Årre;6.320;4.882;0;0;6.040;0;0;6.169
Parcel- og rækkehuse;6823 Ansager;0;5.156;5.587;4.488;6.063;5.155;4.534;5.248
Parcel- og rækkehuse;6830 Nørre Nebel;5.516;5.207;5.673;5.821;5.349;6.749;5.167;6.877
Parcel- og rækkehuse;6840 Oksbøl;6.620;7.835;7.341;7.444;8.767;8.208;7.311;8.082
Parcel- og rækkehuse;6851 Janderup Vestj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6852 Billum;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6853 Vejers Strand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6854 Henne;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6855 Outrup;5.424;4.425;4.948;4.951;0;0;6.313;4.769
Parcel- og rækkehuse;6857 Blåvand;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6862 Tistrup;5.415;4.761;0;0;0;7.565;0;0
Parcel- og rækkehuse;6870 Ølgod;4.177;4.955;5.342;6.323;5.723;5.446;5.453;7.340
Parcel- og rækkehuse;6880 Tarm;4.728;5.168;5.424;5.896;5.383;5.801;5.712;5.683
Parcel- og rækkehuse;6893 Hemmet;0;0;0;0;0;0;3.707;4.647
Parcel- og rækkehuse;6900 Skjern;6.391;7.122;6.729;6.860;6.707;7.435;7.973;7.371
Parcel- og rækkehuse;6920 Videbæk;5.678;5.742;5.092;5.631;5.793;6.752;6.654;6.264
Parcel- og rækkehuse;6933 Kibæk;5.386;6.819;6.715;6.032;7.459;6.556;7.873;6.049
Parcel- og rækkehuse;6940 Lem St;0;4.942;4.670;6.413;5.956;6.294;5.852;5.572
Parcel- og rækkehuse;6950 Ringkøbing;8.012;7.891;8.495;8.272;8.647;9.024;8.545;8.136
Parcel- og rækkehuse;6960 Hvide Sande;6.900;7.374;5.686;6.308;6.537;6.357;7.566;7.472
Parcel- og rækkehuse;6971 Spjald;4.449;5.085;0;0;0;0;6.220;5.347
Parcel- og rækkehuse;6973 Ørnhøj;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;6980 Tim;0;0;3.481;0;0;0;4.453;4.726
Parcel- og rækkehuse;6990 Ulfborg;5.600;5.516;5.049;5.509;5.524;4.877;5.186;5.590
Parcel- og rækkehuse;7000 Fredericia;10.355;10.545;11.245;11.692;10.830;11.013;11.733;13.101
Parcel- og rækkehuse;7007 Fredericia;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7080 Børkop;9.725;11.227;10.382;11.625;10.869;11.227;12.891;12.984
Parcel- og rækkehuse;7100 Vejle;11.012;11.429;11.775;12.702;12.694;13.603;12.999;13.950
Parcel- og rækkehuse;7120 Vejle Øst;15.570;13.268;14.109;16.324;13.064;17.293;16.392;17.767
Parcel- og rækkehuse;7130 Juelsminde;7.958;8.945;9.103;8.038;11.220;9.107;9.697;10.345
Parcel- og rækkehuse;7140 Stouby;6.233;0;0;8.215;7.831;7.743;8.147;8.896
Parcel- og rækkehuse;7150 Barrit;0;7.790;8.015;0;0;0;8.377;0
Parcel- og rækkehuse;7160 Tørring;7.613;8.207;7.841;9.030;9.527;7.673;9.215;8.056
Parcel- og rækkehuse;7171 Uldum;6.719;7.827;0;0;7.890;8.824;9.352;0
Parcel- og rækkehuse;7173 Vonge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7182 Bredsten;10.338;8.317;8.645;7.830;9.528;10.817;11.756;10.257
Parcel- og rækkehuse;7183 Randbøl;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7184 Vandel;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7190 Billund;7.786;8.812;8.373;8.077;8.954;9.334;9.531;9.216
Parcel- og rækkehuse;7200 Grindsted;6.995;6.630;7.168;7.227;7.332;6.595;8.427;7.173
Parcel- og rækkehuse;7250 Hejnsvig;3.919;0;0;0;0;0;0;5.512
Parcel- og rækkehuse;7260 Sønder Omme;4.943;0;0;0;0;0;6.476;6.103
Parcel- og rækkehuse;7270 Stakroge;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7280 Sønder Felding;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7300 Jelling;8.140;8.439;10.716;10.320;9.342;10.045;9.916;12.122
Parcel- og rækkehuse;7321 Gadbjerg;0;6.331;6.460;0;0;8.896;8.373;6.126
Parcel- og rækkehuse;7323 Give;7.495;6.824;6.929;7.503;7.531;8.038;7.889;8.004
Parcel- og rækkehuse;7330 Brande;6.266;7.498;7.551;7.087;7.441;8.218;10.981;8.540
Parcel- og rækkehuse;7361 Ejstrupholm;0;0;0;5.232;4.993;7.272;0;0
Parcel- og rækkehuse;7362 Hampen;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7400 Herning;9.263;9.704;10.623;10.739;11.034;11.649;11.544;11.085
Parcel- og rækkehuse;7430 Ikast;8.059;8.093;7.719;8.513;9.109;10.349;9.101;10.222
Parcel- og rækkehuse;7441 Bording;5.968;0;0;0;0;0;0;8.375
Parcel- og rækkehuse;7442 Engesvang;0;7.675;7.755;7.789;0;0;0;0
Parcel- og rækkehuse;7451 Sunds;7.112;8.297;8.923;8.326;9.172;9.662;11.199;8.569
Parcel- og rækkehuse;7470 Karup J;5.430;5.735;4.253;5.173;6.516;5.477;7.248;7.261
Parcel- og rækkehuse;7480 Vildbjerg;6.590;6.543;6.780;7.234;7.521;8.609;6.696;8.139
Parcel- og rækkehuse;7490 Aulum;6.730;6.652;6.995;7.612;7.035;7.463;7.498;8.272
Parcel- og rækkehuse;7500 Holstebro;10.219;10.015;11.192;10.609;11.219;11.586;11.416;11.472
Parcel- og rækkehuse;7540 Haderup;0;0;0;0;0;0;4.450;0
Parcel- og rækkehuse;7550 Sørvad;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7560 Hjerm;0;0;0;0;8.779;0;0;0
Parcel- og rækkehuse;7570 Vemb;0;6.442;4.639;4.826;5.348;5.864;6.497;6.579
Parcel- og rækkehuse;7600 Struer;7.645;7.529;7.729;8.125;8.725;8.810;8.143;8.429
Parcel- og rækkehuse;7620 Lemvig;5.676;5.397;5.122;4.978;5.298;5.438;6.776;6.885
Parcel- og rækkehuse;7650 Bøvlingbjerg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7660 Bækmarksbro;0;0;4.255;4.044;0;0;0;0
Parcel- og rækkehuse;7673 Harboøre;6.867;4.631;0;0;0;0;0;5.074
Parcel- og rækkehuse;7680 Thyborøn;5.218;3.828;4.658;5.451;5.279;5.228;5.371;6.137
Parcel- og rækkehuse;7700 Thisted;6.663;6.415;6.600;6.433;7.272;7.708;7.782;8.125
Parcel- og rækkehuse;7730 Hanstholm;5.536;5.603;0;0;5.813;5.362;5.782;6.600
Parcel- og rækkehuse;7741 Frøstrup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7742 Vesløs;0;0;0;3.624;0;0;0;0
Parcel- og rækkehuse;7752 Snedsted;4.916;4.243;4.081;3.978;4.293;4.612;3.592;4.775
Parcel- og rækkehuse;7755 Bedsted Thy;0;3.574;2.768;3.308;3.660;3.669;3.841;3.537
Parcel- og rækkehuse;7760 Hurup Thy;6.244;4.992;4.624;6.697;5.346;5.991;5.364;5.430
Parcel- og rækkehuse;7770 Vestervig;0;0;0;0;0;4.472;0;0
Parcel- og rækkehuse;7790 Thyholm;4.396;3.446;4.324;0;0;4.517;6.566;0
Parcel- og rækkehuse;7800 Skive;7.252;7.328;7.159;7.420;7.390;7.285;7.346;7.972
Parcel- og rækkehuse;7830 Vinderup;5.664;5.719;6.099;5.841;6.470;6.004;8.079;7.045
Parcel- og rækkehuse;7840 Højslev;5.844;4.467;6.930;6.088;6.904;6.513;6.485;0
Parcel- og rækkehuse;7850 Stoholm Jyll;6.293;6.031;6.207;7.889;6.802;7.884;6.359;7.576
Parcel- og rækkehuse;7860 Spøttrup;4.411;4.162;4.433;4.320;4.438;4.302;4.820;4.116
Parcel- og rækkehuse;7870 Roslev;4.255;4.208;4.362;4.147;4.453;4.238;4.595;4.709
Parcel- og rækkehuse;7884 Fur;0;0;5.949;0;0;0;0;0
Parcel- og rækkehuse;7900 Nykøbing M;4.779;4.849;5.565;5.742;5.898;5.432;6.218;6.270
Parcel- og rækkehuse;7950 Erslev;3.253;4.542;3.762;3.430;4.456;5.237;4.272;3.834
Parcel- og rækkehuse;7960 Karby;0;3.685;0;0;0;4.162;0;3.086
Parcel- og rækkehuse;7970 Redsted M;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7980 Vils;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;7990 Øster Assels;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8000 Århus C;28.826;29.377;0;0;0;32.513;28.311;0
Parcel- og rækkehuse;8200 Århus N;20.010;23.992;21.641;0;0;20.865;22.149;21.934
Parcel- og rækkehuse;8210 Århus V;17.748;18.881;19.938;17.957;19.090;19.244;17.669;18.080
Parcel- og rækkehuse;8220 Brabrand;17.391;18.259;19.470;0;0;18.593;18.156;17.837
Parcel- og rækkehuse;8230 Åbyhøj;19.863;23.012;20.770;19.104;20.679;22.455;20.555;21.978
Parcel- og rækkehuse;8240 Risskov;23.132;24.635;23.368;25.453;24.766;24.602;22.654;24.316
Parcel- og rækkehuse;8245 Risskov Ø;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8250 Egå;18.034;20.687;20.884;23.904;21.138;22.795;19.059;25.810
Parcel- og rækkehuse;8260 Viby J;19.745;18.853;21.233;17.835;20.789;20.443;21.250;18.755
Parcel- og rækkehuse;8270 Højbjerg;22.299;23.013;23.442;23.849;23.494;21.933;23.966;23.997
Parcel- og rækkehuse;8300 Odder;13.139;12.658;13.204;12.837;11.883;13.532;13.055;13.877
Parcel- og rækkehuse;8305 Samsø;4.900;0;0;8.539;5.761;9.895;8.741;8.737
Parcel- og rækkehuse;8310 Tranbjerg J;17.675;17.903;17.325;15.421;17.173;19.252;18.468;16.856
Parcel- og rækkehuse;8320 Mårslet;16.652;17.237;17.747;0;0;19.106;18.858;17.534
Parcel- og rækkehuse;8330 Beder;18.524;0;0;0;0;22.228;21.461;16.155
Parcel- og rækkehuse;8340 Malling;0;0;0;0;0;14.426;0;0
Parcel- og rækkehuse;8350 Hundslund;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8355 Solbjerg;13.634;0;0;13.388;15.957;14.238;15.770;16.622
Parcel- og rækkehuse;8361 Hasselager;16.285;16.873;17.580;18.541;18.401;17.273;18.047;18.191
Parcel- og rækkehuse;8362 Hørning;13.288;14.132;15.566;16.378;16.235;14.886;16.040;15.720
Parcel- og rækkehuse;8370 Hadsten;11.575;11.263;11.118;14.500;14.061;14.620;12.281;11.561
Parcel- og rækkehuse;8380 Trige;14.301;14.597;0;0;0;0;0;0
Parcel- og rækkehuse;8381 Tilst;15.940;16.271;17.128;16.141;16.509;17.186;15.870;16.117
Parcel- og rækkehuse;8382 Hinnerup;13.717;15.520;16.561;15.082;15.389;14.956;15.160;13.656
Parcel- og rækkehuse;8400 Ebeltoft;11.046;12.006;11.958;12.649;13.381;14.298;12.651;14.134
Parcel- og rækkehuse;8410 Rønde;9.271;12.123;13.590;13.476;12.788;12.931;13.905;12.518
Parcel- og rækkehuse;8420 Knebel;11.045;8.368;10.423;8.536;10.586;0;0;0
Parcel- og rækkehuse;8444 Balle;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8450 Hammel;9.765;11.727;13.655;11.168;12.036;12.700;9.697;12.324
Parcel- og rækkehuse;8462 Harlev J;0;0;14.432;0;0;15.083;16.456;15.948
Parcel- og rækkehuse;8464 Galten;13.425;13.850;13.606;14.057;14.740;13.845;14.249;14.800
Parcel- og rækkehuse;8471 Sabro;11.982;14.440;15.215;9.256;12.913;12.197;14.581;16.803
Parcel- og rækkehuse;8472 Sporup;0;5.925;0;0;0;0;0;0
Parcel- og rækkehuse;8500 Grenaa;7.578;8.107;8.328;8.244;8.896;8.941;8.372;9.424
Parcel- og rækkehuse;8520 Lystrup;0;0;20.587;0;0;18.523;16.859;18.284
Parcel- og rækkehuse;8530 Hjortshøj;14.330;15.018;0;0;0;0;16.116;17.078
Parcel- og rækkehuse;8541 Skødstrup;15.031;15.394;15.122;16.418;16.784;16.540;16.064;14.998
Parcel- og rækkehuse;8543 Hornslet;12.710;12.655;15.525;13.266;13.492;15.188;14.718;13.293
Parcel- og rækkehuse;8544 Mørke;8.713;9.710;0;0;0;12.182;8.973;8.250
Parcel- og rækkehuse;8550 Ryomgård;6.711;7.643;8.020;8.385;10.088;9.781;9.407;9.333
Parcel- og rækkehuse;8560 Kolind;7.088;7.271;6.523;7.583;9.908;7.882;6.774;7.401
Parcel- og rækkehuse;8570 Trustrup;0;0;4.744;8.113;8.220;6.988;9.372;0
Parcel- og rækkehuse;8581 Nimtofte;0;0;0;0;0;0;0;6.643
Parcel- og rækkehuse;8585 Glesborg;0;0;8.170;8.331;0;0;0;0
Parcel- og rækkehuse;8586 Ørum Djurs;4.886;0;0;0;0;8.536;5.747;7.752
Parcel- og rækkehuse;8592 Anholt;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8600 Silkeborg;13.460;13.498;14.727;16.034;14.857;15.169;15.860;15.706
Parcel- og rækkehuse;8620 Kjellerup;5.138;6.583;5.790;7.930;7.813;8.910;8.644;8.388
Parcel- og rækkehuse;8632 Lemming;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8641 Sorring;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8643 Ans By;0;0;8.237;0;0;9.135;7.302;0
Parcel- og rækkehuse;8653 Them;9.953;10.716;10.450;10.424;10.915;11.927;12.113;13.793
Parcel- og rækkehuse;8654 Bryrup;4.903;7.050;4.540;0;0;8.330;8.875;11.090
Parcel- og rækkehuse;8660 Skanderborg;13.307;14.184;14.988;13.829;14.471;15.624;14.581;15.059
Parcel- og rækkehuse;8670 Låsby;0;0;10.151;0;0;0;0;0
Parcel- og rækkehuse;8680 Ry;13.399;13.309;15.545;16.969;15.890;15.639;14.813;15.526
Parcel- og rækkehuse;8700 Horsens;11.139;12.053;12.208;12.389;12.377;12.903;13.094;12.782
Parcel- og rækkehuse;8721 Daugård;0;0;0;0;0;0;0;11.571
Parcel- og rækkehuse;8722 Hedensted;9.880;11.744;10.922;9.752;11.439;11.704;12.298;12.672
Parcel- og rækkehuse;8723 Løsning;7.743;9.175;9.714;9.781;10.111;10.208;10.629;12.515
Parcel- og rækkehuse;8732 Hovedgård;9.223;11.414;9.162;8.522;12.060;8.848;11.681;11.050
Parcel- og rækkehuse;8740 Brædstrup;7.072;7.853;7.781;7.355;7.903;9.400;9.357;9.551
Parcel- og rækkehuse;8751 Gedved;0;0;10.277;0;0;11.408;0;0
Parcel- og rækkehuse;8752 Østbirk;6.728;7.032;10.005;9.173;12.337;9.869;10.972;0
Parcel- og rækkehuse;8762 Flemming;0;0;0;0;0;6.674;8.606;0
Parcel- og rækkehuse;8763 Rask Mølle;7.124;0;0;7.017;0;0;0;0
Parcel- og rækkehuse;8765 Klovborg;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8766 Nørre Snede;0;0;0;0;6.545;7.111;7.958;6.684
Parcel- og rækkehuse;8781 Stenderup;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;8783 Hornsyld;0;8.835;8.720;8.724;0;0;9.477;13.331
Parcel- og rækkehuse;8800 Viborg;9.965;10.634;10.868;12.022;11.616;12.058;12.958;12.339
Parcel- og rækkehuse;8830 Tjele;5.131;6.524;7.021;5.608;7.441;7.285;7.279;7.521
Parcel- og rækkehuse;8831 Løgstrup;8.289;7.704;6.814;0;0;6.861;8.656;11.048
Parcel- og rækkehuse;8832 Skals;6.600;7.569;6.330;6.720;7.551;8.293;8.138;0
Parcel- og rækkehuse;8840 Rødkærsbro;6.516;6.530;6.032;6.971;8.175;0;0;8.941
Parcel- og rækkehuse;8850 Bjerringbro;7.049;7.441;8.017;7.588;8.062;8.434;7.978;8.619
Parcel- og rækkehuse;8860 Ulstrup;6.633;7.001;6.051;7.234;8.396;8.188;8.248;8.323
Parcel- og rækkehuse;8870 Langå;7.837;8.051;9.204;10.363;9.742;11.165;9.457;8.854
Parcel- og rækkehuse;8881 Thorsø;8.650;9.960;0;0;0;8.321;10.317;8.311
Parcel- og rækkehuse;8882 Fårvang;0;0;0;0;0;0;7.632;0
Parcel- og rækkehuse;8883 Gjern;0;0;0;0;0;0;0;11.544
Parcel- og rækkehuse;8900 Randers C;0;0;0;14.758;13.561;12.214;11.843;0
Parcel- og rækkehuse;8920 Randers NV;10.374;10.093;10.209;11.549;10.671;10.788;11.306;11.134
Parcel- og rækkehuse;8930 Randers NØ;10.215;9.842;8.927;11.162;11.829;11.075;11.063;10.907
Parcel- og rækkehuse;8940 Randers SV;9.968;10.357;11.193;11.966;12.334;10.767;11.123;10.112
Parcel- og rækkehuse;8950 Ørsted;5.019;5.247;4.704;5.311;6.133;6.769;5.752;7.575
Parcel- og rækkehuse;8960 Randers SØ;10.596;10.822;11.793;11.411;13.019;11.752;11.967;12.758
Parcel- og rækkehuse;8961 Allingåbro;4.990;6.226;6.552;0;0;7.502;7.366;7.155
Parcel- og rækkehuse;8963 Auning;7.693;8.261;7.666;8.940;9.730;8.694;10.233;6.967
Parcel- og rækkehuse;8970 Havndal;5.187;5.208;4.792;5.573;5.701;5.212;5.016;0
Parcel- og rækkehuse;8981 Spentrup;8.536;9.023;8.229;7.757;9.237;10.068;9.194;9.373
Parcel- og rækkehuse;8983 Gjerlev J;6.287;5.964;6.796;5.484;6.235;7.544;8.978;6.001
Parcel- og rækkehuse;8990 Fårup;6.206;7.140;0;0;0;0;6.624;0
Parcel- og rækkehuse;9000 Aalborg;13.668;15.685;15.383;15.095;16.694;17.153;17.632;15.522
Parcel- og rækkehuse;9200 Aalborg SV;10.930;11.706;12.014;14.148;13.097;12.529;14.460;13.015
Parcel- og rækkehuse;9210 Aalborg SØ;11.919;13.174;12.807;13.084;13.041;13.591;14.179;14.400
Parcel- og rækkehuse;9220 Aalborg Øst;10.531;10.161;11.417;11.987;11.891;12.153;9.659;12.162
Parcel- og rækkehuse;9230 Svenstrup J;9.930;11.455;11.695;10.765;10.914;11.489;10.263;10.936
Parcel- og rækkehuse;9240 Nibe;7.373;7.731;6.854;10.338;8.499;9.359;9.779;7.608
Parcel- og rækkehuse;9260 Gistrup;10.031;12.372;11.453;10.726;11.405;12.477;10.384;15.035
Parcel- og rækkehuse;9270 Klarup;9.089;11.264;0;0;11.230;11.203;10.752;11.795
Parcel- og rækkehuse;9280 Storvorde;7.078;8.466;7.129;10.126;7.932;8.992;8.691;8.509
Parcel- og rækkehuse;9293 Kongerslev;0;0;6.066;0;0;6.028;6.686;4.646
Parcel- og rækkehuse;9300 Sæby;6.812;8.706;8.320;7.283;7.590;9.199;7.590;7.166
Parcel- og rækkehuse;9310 Vodskov;8.436;9.200;9.273;10.669;10.745;10.114;11.826;11.349
Parcel- og rækkehuse;9320 Hjallerup;6.127;7.287;6.954;7.044;7.630;6.709;7.518;7.952
Parcel- og rækkehuse;9330 Dronninglund;4.968;5.317;5.145;6.027;6.054;6.077;6.791;6.513
Parcel- og rækkehuse;9340 Asaa;0;5.868;3.555;0;0;5.194;0;0
Parcel- og rækkehuse;9352 Dybvad;0;0;0;0;0;0;0;0
Parcel- og rækkehuse;9362 Gandrup;6.075;6.327;5.891;0;0;0;7.216;7.032
Parcel- og rækkehuse;9370 Hals;7.332;8.455;7.633;6.554;8.287;8.717;9.082;9.032
Parcel- og rækkehuse;9380 Vestbjerg;0;0;12.036;10.064;11.024;0;0;0
Parcel- og rækkehuse;9381 Sulsted;0;0;0;0;0;0;7.936;7.428
Parcel- og rækkehuse;9382 Tylstrup;4.340;5.267;6.370;6.787;0;0;0;6.594
Parcel- og rækkehuse;9400 Nørresundby;11.208;11.177;11.910;12.593;11.133;11.984;13.038;12.352
Parcel- og rækkehuse;9430 Vadum;6.927;8.365;8.784;0;0;10.217;8.982;9.594
Parcel- og rækkehuse;9440 Aabybro;8.379;7.990;7.856;10.057;8.267;8.848;8.957;7.941
Parcel- og rækkehuse;9460 Brovst;5.008;5.333;4.809;4.335;4.774;6.089;4.690;4.715
Parcel- og rækkehuse;9480 Løkken;6.775;8.004;5.691;4.829;5.833;9.723;9.089;10.251
Parcel- og rækkehuse;9490 Pandrup;6.218;6.296;6.501;7.250;6.873;7.081;7.695;7.009
Parcel- og rækkehuse;9492 Blokhus;12.801;13.988;12.548;13.191;11.047;13.571;24.283;14.392
Parcel- og rækkehuse;9493 Saltum;6.042;5.037;0;0;4.652;4.955;0;0
Parcel- og rækkehuse;9500 Hobro;7.352;7.340;6.680;7.010;7.634;7.417;8.166;7.560
Parcel- og rækkehuse;9510 Arden;6.194;7.243;6.274;0;0;7.979;6.635;6.458
Parcel- og rækkehuse;9520 Skørping;7.803;8.843;9.211;7.877;10.602;8.107;11.201;10.157
